Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
1999-03-29,0.04492200165987015,0.04596399888396263,0.044140998274087906,0.04492200165987015,0.04108989238739014,65952000,0.0,0.0
1999-03-30,0.045051999390125275,0.04544299840927124,0.04088500142097473,0.04114599898457527,0.03763600066304207,69504000,0.0,0.0
1999-03-31,0.042447999119758606,0.044530998915433884,0.040495000779628754,0.04400999844074249,0.04025568068027496,153600000,0.0,0.0
1999-04-01,0.04400999844074249,0.04427099972963333,0.041926998645067215,0.04270799830555916,0.039064738899469376,30432000,0.0,0.0
1999-04-05,0.042187999933958054,0.04322899878025055,0.04114599898457527,0.041405998170375824,0.037873830646276474,98640000,0.0,0.0
1999-04-06,0.04179700091481209,0.041926998645067215,0.0395830012857914,0.04036499932408333,0.03692161664366722,69696000,0.0,0.0
1999-04-07,0.04062499850988388,0.04400999844074249,0.04036499932408333,0.04374999925494194,0.04001786932349205,89280000,0.0,0.0
1999-04-08,0.04400999844074249,0.04583299905061722,0.04349000006914139,0.044530998915433884,0.04073223099112511,130128000,0.0,0.0
1999-04-09,0.04479200020432472,0.04479200020432472,0.04349000006914139,0.04374999925494194,0.04001786932349205,48624000,0.0,0.0
1999-04-12,0.04322899878025055,0.04322899878025055,0.04114599898457527,0.041926998645067215,0.038350388407707214,33312000,0.0,0.0
1999-04-13,0.04270799830555916,0.04270799830555916,0.0395830012857914,0.040233999490737915,0.03680180385708809,36144000,0.0,0.0
1999-04-14,0.04010400176048279,0.041016001254320145,0.039062999188899994,0.039062999188899994,0.03573070466518402,48288000,0.0,0.0
1999-04-15,0.04010400176048279,0.04010400176048279,0.039062999188899994,0.04010400176048279,0.036682888865470886,35856000,0.0,0.0
1999-04-16,0.03984399884939194,0.04205700010061264,0.03984399884939194,0.041405998170375824,0.037873830646276474,38928000,0.0,0.0
1999-04-19,0.041926998645067215,0.041926998645067215,0.039062999188899994,0.0395830012857914,0.036206334829330444,31296000,0.0,0.0
1999-04-20,0.0395830012857914,0.04114599898457527,0.03841099888086319,0.038802001625299454,0.03549196571111679,67680000,0.0,0.0
1999-04-21,0.038802001625299454,0.0395830012857914,0.0385419987142086,0.03945299983024597,0.036087438464164734,37488000,0.0,0.0
1999-04-22,0.0395830012857914,0.0395830012857914,0.037370000034570694,0.03776000067591667,0.03453885018825531,227184000,0.0,0.0
1999-04-23,0.037629999220371246,0.03776000067591667,0.035677000880241394,0.035937998443841934,0.0328722819685936,126048000,0.0,0.0
1999-04-26,0.035937998443841934,0.03645800054073334,0.03333299979567528,0.03411500155925751,0.031204795464873314,123504000,0.0,0.0
1999-04-27,0.03489600121974945,0.03802099823951721,0.03437500074505806,0.03776000067591667,0.03453885018825531,226944000,0.0,0.0
1999-04-28,0.03802099823951721,0.03802099823951721,0.03632799908518791,0.03750000149011612,0.0343010239303112,120096000,0.0,0.0
1999-04-29,0.037629999220371246,0.03776000067591667,0.036719001829624176,0.03750000149011612,0.0343010239303112,48144000,0.0,0.0
1999-04-30,0.037891000509262085,0.0395830012857914,0.037629999220371246,0.03802099823951721,0.034777577966451645,99312000,0.0,0.0
1999-05-03,0.03841099888086319,0.03841099888086319,0.03723999857902527,0.03828100115060806,0.035015396773815155,33840000,0.0,0.0
1999-05-04,0.03828100115060806,0.03828100115060806,0.03541700169444084,0.036198001354932785,0.03311010077595711,96048000,0.0,0.0
1999-05-05,0.03645800054073334,0.03697900101542473,0.03437500074505806,0.03697900101542473,0.03382445126771927,144576000,0.0,0.0
1999-05-06,0.036719001829624176,0.03750000149011612,0.03515600040555,0.03626300022006035,0.03316956013441086,35616000,0.0,0.0
1999-05-07,0.03515600040555,0.036719001829624176,0.03515600040555,0.03645800054073334,0.033347923308610916,25008000,0.0,0.0
1999-05-10,0.036198001354932785,0.03723999857902527,0.036198001354932785,0.03645800054073334,0.033347923308610916,19680000,0.0,0.0
1999-05-11,0.03802099823951721,0.0395830012857914,0.03723999857902527,0.03841099888086319,0.035134319216012955,171744000,0.0,0.0
1999-05-12,0.038802001625299454,0.03971400111913681,0.03828100115060806,0.0395830012857914,0.036206334829330444,168480000,0.0,0.0
1999-05-13,0.0395830012857914,0.04062499850988388,0.03945299983024597,0.0395830012857914,0.036206334829330444,69936000,0.0,0.0
1999-05-14,0.0395830012857914,0.0395830012857914,0.03697900101542473,0.03750000149011612,0.0343010239303112,28464000,0.0,0.0
1999-05-17,0.03697900101542473,0.039322998374700546,0.0368489995598793,0.039322998374700546,0.035968516021966934,35760000,0.0,0.0
1999-05-18,0.03971400111913681,0.04166699945926666,0.0385419987142086,0.04114599898457527,0.03763600066304207,151536000,0.0,0.0
1999-05-19,0.04296899959445,0.044530998915433884,0.03867200016975403,0.039322998374700546,0.035968516021966934,451728000,0.0,0.0
1999-05-20,0.0395830012857914,0.0395830012857914,0.034765999764204025,0.036198001354932785,0.03311010077595711,178176000,0.0,0.0
1999-05-21,0.035677000880241394,0.035677000880241394,0.03437500074505806,0.03541700169444084,0.032395731657743454,303504000,0.0,0.0
1999-05-24,0.035677000880241394,0.03645800054073334,0.034765999764204025,0.03528600186109543,0.03227590024471283,162624000,0.0,0.0
1999-05-25,0.03541700169444084,0.035937998443841934,0.03515600040555,0.03554699942469597,0.032514628022909164,130080000,0.0,0.0
1999-05-26,0.03541700169444084,0.03723999857902527,0.03541700169444084,0.03541700169444084,0.032395731657743454,104736000,0.0,0.0
1999-05-27,0.035677000880241394,0.035677000880241394,0.03515600040555,0.03515600040555,0.03215698525309563,82320000,0.0,0.0
1999-05-28,0.035677000880241394,0.035677000880241394,0.03515600040555,0.03554699942469597,0.032514628022909164,88656000,0.0,0.0
1999-06-01,0.03541700169444084,0.035677000880241394,0.03489600121974945,0.035677000880241394,0.03263353183865547,98544000,0.0,0.0
1999-06-02,0.035677000880241394,0.035677000880241394,0.03437500074505806,0.03437500074505806,0.031442612409591675,130128000,0.0,0.0
1999-06-03,0.03528600186109543,0.03554699942469597,0.03489600121974945,0.03528600186109543,0.03227590024471283,41568000,0.0,0.0
1999-06-04,0.03554699942469597,0.035677000880241394,0.03528600186109543,0.03554699942469597,0.032514628022909164,78912000,0.0,0.0
1999-06-07,0.03574199974536896,0.03645800054073334,0.035677000880241394,0.035937998443841934,0.0328722819685936,125136000,0.0,0.0
1999-06-08,0.03606799989938736,0.03750000149011612,0.035937998443841934,0.0368489995598793,0.033705562353134155,153312000,0.0,0.0
1999-06-09,0.03697900101542473,0.03828100115060806,0.03697900101542473,0.03750000149011612,0.0343010239303112,95184000,0.0,0.0
1999-06-10,0.03750000149011612,0.03776000067591667,0.03723999857902527,0.037629999220371246,0.03441993519663811,36096000,0.0,0.0
1999-06-11,0.037629999220371246,0.03776000067591667,0.03554699942469597,0.0368489995598793,0.033705562353134155,61008000,0.0,0.0
1999-06-14,0.036913998425006866,0.03697900101542473,0.03515600040555,0.03541700169444084,0.032395731657743454,51648000,0.0,0.0
1999-06-15,0.03541700169444084,0.035677000880241394,0.03489600121974945,0.03541700169444084,0.032395731657743454,49296000,0.0,0.0
1999-06-16,0.035937998443841934,0.03750000149011612,0.03541700169444084,0.03645800054073334,0.033347923308610916,64416000,0.0,0.0
1999-06-17,0.036198001354932785,0.036719001829624176,0.03541700169444084,0.03541700169444084,0.032395731657743454,74928000,0.0,0.0
1999-06-18,0.035677000880241394,0.035677000880241394,0.03411500155925751,0.03411500155925751,0.031204795464873314,158736000,0.0,0.0
1999-06-21,0.03515600040555,0.035937998443841934,0.03421200066804886,0.035937998443841934,0.0328722819685936,83472000,0.0,0.0
1999-06-22,0.035937998443841934,0.035937998443841934,0.03450499847531319,0.03528600186109543,0.03227590024471283,193056000,0.0,0.0
1999-06-23,0.03489600121974945,0.035937998443841934,0.03450499847531319,0.035937998443841934,0.0328722819685936,210912000,0.0,0.0
1999-06-24,0.036198001354932785,0.036198001354932785,0.03489600121974945,0.03515600040555,0.03215698525309563,115200000,0.0,0.0
1999-06-25,0.03489600121974945,0.03606799989938736,0.03489600121974945,0.035677000880241394,0.03263353183865547,73536000,0.0,0.0
1999-06-28,0.0368489995598793,0.0368489995598793,0.03541700169444084,0.036198001354932785,0.03311010077595711,109152000,0.0,0.0
1999-06-29,0.036719001829624176,0.037108998745679855,0.036198001354932785,0.03658900037407875,0.03346775099635124,92688000,0.0,0.0
1999-06-30,0.03776000067591667,0.03984399884939194,0.03697900101542473,0.03984399884939194,0.03644506633281708,269232000,0.0,0.0
1999-07-01,0.03984399884939194,0.03984399884939194,0.035677000880241394,0.03776000067591667,0.03453885018825531,88992000,0.0,0.0
1999-07-02,0.03828100115060806,0.040495000779628754,0.03750000149011612,0.040495000779628754,0.037040527909994125,224880000,0.0,0.0
1999-07-06,0.04088500142097473,0.04088500142097473,0.04010400176048279,0.04062499850988388,0.03715944662690163,198096000,0.0,0.0
1999-07-07,0.04088500142097473,0.04088500142097473,0.03984399884939194,0.03984399884939194,0.03644506633281708,63120000,0.0,0.0
1999-07-08,0.04010400176048279,0.041405998170375824,0.038802001625299454,0.040754999965429306,0.037278350442647934,186048000,0.0,0.0
1999-07-09,0.04062499850988388,0.044530998915433884,0.04062499850988388,0.04420600086450577,0.04043496772646904,211728000,0.0,0.0
1999-07-12,0.046875,0.048177000135183334,0.045051999390125275,0.04622400179505348,0.04228081926703453,401040000,0.0,0.0
1999-07-13,0.046744998544454575,0.047005001455545425,0.04427099972963333,0.04635399952530861,0.04239971935749054,138864000,0.0,0.0
1999-07-14,0.04635399952530861,0.04739600047469139,0.04427099972963333,0.044530998915433884,0.04073223099112511,137952000,0.0,0.0
1999-07-15,0.04492200165987015,0.04635399952530861,0.04479200020432472,0.04479200020432472,0.04097096621990204,137040000,0.0,0.0
1999-07-16,0.045572999864816666,0.04609400033950806,0.04479200020432472,0.04570300132036209,0.04180426895618439,103872000,0.0,0.0
1999-07-19,0.04583299905061722,0.04596399888396263,0.04427099972963333,0.044530998915433884,0.04073223099112511,43632000,0.0,0.0
1999-07-20,0.044530998915433884,0.044530998915433884,0.042187999933958054,0.04374999925494194,0.04001786932349205,178752000,0.0,0.0
1999-07-21,0.04322899878025055,0.04322899878025055,0.04114599898457527,0.042447999119758606,0.03882693126797676,112080000,0.0,0.0
1999-07-22,0.042187999933958054,0.042187999933958054,0.04010400176048279,0.040495000779628754,0.037040527909994125,213264000,0.0,0.0
1999-07-23,0.04036499932408333,0.04166699945926666,0.04036499932408333,0.040495000779628754,0.037040527909994125,80256000,0.0,0.0
1999-07-26,0.04153599962592125,0.04153599962592125,0.04062499850988388,0.04062499850988388,0.03715944662690163,60528000,0.0,0.0
1999-07-27,0.04062499850988388,0.04088500142097473,0.04010400176048279,0.040754999965429306,0.037278350442647934,98592000,0.0,0.0
1999-07-28,0.04062499850988388,0.041926998645067215,0.040495000779628754,0.041405998170375824,0.037873830646276474,244224000,0.0,0.0
1999-07-29,0.04062499850988388,0.041926998645067215,0.04036499932408333,0.04179700091481209,0.038231462240219116,388800000,0.0,0.0
1999-07-30,0.04179700091481209,0.04296899959445,0.04166699945926666,0.041926998645067215,0.038350388407707214,452304000,0.0,0.0
1999-08-02,0.041926998645067215,0.042447999119758606,0.04166699945926666,0.04231800138950348,0.038708023726940155,313344000,0.0,0.0
1999-08-03,0.04231800138950348,0.04231800138950348,0.04088500142097473,0.0412760004401207,0.03775492310523987,255216000,0.0,0.0
1999-08-04,0.04153599962592125,0.04166699945926666,0.04114599898457527,0.0412760004401207,0.03775492310523987,89952000,0.0,0.0
1999-08-05,0.0412760004401207,0.041926998645067215,0.04062499850988388,0.041926998645067215,0.038350388407707214,240576000,0.0,0.0
1999-08-06,0.04179700091481209,0.04205700010061264,0.04166699945926666,0.041926998645067215,0.038350388407707214,183984000,0.0,0.0
1999-08-09,0.04205700010061264,0.042447999119758606,0.04166699945926666,0.041926998645067215,0.038350388407707214,31056000,0.0,0.0
1999-08-10,0.042187999933958054,0.044530998915433884,0.041926998645067215,0.04270799830555916,0.039064738899469376,212064000,0.0,0.0
1999-08-11,0.04349000006914139,0.04609400033950806,0.04296899959445,0.045572999864816666,0.04168534651398659,197712000,0.0,0.0
1999-08-12,0.04583299905061722,0.04895799979567528,0.045572999864816666,0.04778600111603737,0.04370957240462303,239616000,0.0,0.0
1999-08-13,0.04739600047469139,0.04830700159072876,0.046875,0.047265999019145966,0.04323391988873482,84672000,0.0,0.0
1999-08-16,0.04765599966049194,0.04765599966049194,0.043880000710487366,0.04544299840927124,0.04156644269824028,223440000,0.0,0.0
1999-08-17,0.045572999864816666,0.04635399952530861,0.04440100118517876,0.045572999864816666,0.04168534651398659,193536000,0.0,0.0
1999-08-18,0.045051999390125275,0.04713499918580055,0.044140998274087906,0.04661500081419945,0.042638469487428665,279888000,0.0,0.0
1999-08-19,0.049869999289512634,0.05911500006914139,0.048177000135183334,0.05651000142097473,0.05168936029076576,1966992000,0.0,0.0
1999-08-20,0.056641001254320145,0.057030998170375824,0.05390600115060806,0.05598999932408333,0.05121372640132904,353088000,0.0,0.0
1999-08-23,0.0552080012857914,0.0552080012857914,0.05078100040555,0.05260400101542473,0.04811656102538109,507984000,0.0,0.0
1999-08-24,0.051823001354932785,0.05286499857902527,0.049219001084566116,0.052344001829624176,0.04787874221801758,398064000,0.0,0.0
1999-08-25,0.0524739995598793,0.052995000034570694,0.05000000074505806,0.05208300054073334,0.04763999581336975,350352000,0.0,0.0
1999-08-26,0.05208300054073334,0.05286499857902527,0.05052100121974945,0.051302000880241394,0.046925634145736694,275376000,0.0,0.0
1999-08-27,0.052344001829624176,0.05624999850988388,0.05208300054073334,0.0541669987142086,0.049546219408512115,552384000,0.0,0.0
1999-08-30,0.05507799983024597,0.056120000779628754,0.05169299989938736,0.053971000015735626,0.04936695843935013,158640000,0.0,0.0
1999-08-31,0.0541669987142086,0.05885399878025055,0.05312500149011612,0.05859399959445,0.05359559878706932,786864000,0.0,0.0
1999-09-01,0.05859399959445,0.05859399959445,0.054947998374700546,0.055858999490737915,0.05109388381242752,565344000,0.0,0.0
1999-09-02,0.05403599888086319,0.05546899884939194,0.05286499857902527,0.0552080012857914,0.050498418509960175,341088000,0.0,0.0
1999-09-03,0.05624999850988388,0.057030998170375824,0.0552080012857914,0.05559900030493736,0.05085606500506401,258864000,0.0,0.0
1999-09-07,0.05651000142097473,0.05651000142097473,0.05507799983024597,0.05533900111913681,0.050618261098861694,124416000,0.0,0.0
1999-09-08,0.05546899884939194,0.055858999490737915,0.0552080012857914,0.0552080012857914,0.050498418509960175,170064000,0.0,0.0
1999-09-09,0.05572900176048279,0.056120000779628754,0.05338500067591667,0.054427001625299454,0.04978407174348831,209472000,0.0,0.0
1999-09-10,0.05533900111913681,0.05598999932408333,0.054947998374700546,0.0552080012857914,0.050498418509960175,167424000,0.0,0.0
1999-09-13,0.05546899884939194,0.05546899884939194,0.05286499857902527,0.05338500067591667,0.04883094131946564,174432000,0.0,0.0
1999-09-14,0.05338500067591667,0.05338500067591667,0.051562998443841934,0.051823001354932785,0.047402191907167435,250368000,0.0,0.0
1999-09-15,0.05117199942469597,0.05286499857902527,0.05078100040555,0.05221400037407875,0.04775984212756157,212736000,0.0,0.0
1999-09-16,0.051562998443841934,0.05208300054073334,0.05025999993085861,0.05091100186109543,0.04656798392534256,158112000,0.0,0.0
1999-09-17,0.050586000084877014,0.05104200169444084,0.04895799979567528,0.05078100040555,0.04644908010959625,171648000,0.0,0.0
1999-09-20,0.049869999289512634,0.05052100121974945,0.04895799979567528,0.04895799979567528,0.04478158801794052,229104000,0.0,0.0
1999-09-21,0.04791700094938278,0.048177000135183334,0.04362000152468681,0.04427099972963333,0.04049443081021309,737328000,0.0,0.0
1999-09-22,0.04427099972963333,0.045572999864816666,0.04166699945926666,0.04531300067901611,0.041447535157203674,375984000,0.0,0.0
1999-09-23,0.04544299840927124,0.045572999864816666,0.04114599898457527,0.04153599962592125,0.03799271211028099,379584000,0.0,0.0
1999-09-24,0.04166699945926666,0.04270799830555916,0.03489600121974945,0.03776000067591667,0.03453885018825531,684912000,0.0,0.0
1999-09-27,0.040233999490737915,0.04088500142097473,0.03776000067591667,0.04010400176048279,0.036682888865470886,432000000,0.0,0.0
1999-09-28,0.04016900062561035,0.04427099972963333,0.04010400176048279,0.04374999925494194,0.04001786932349205,413184000,0.0,0.0
1999-09-29,0.04466100037097931,0.04635399952530861,0.0395830012857914,0.040233999490737915,0.03680180385708809,594048000,0.0,0.0
1999-09-30,0.04166699945926666,0.04296899959445,0.0395830012857914,0.04010400176048279,0.036682888865470886,342528000,0.0,0.0
1999-10-01,0.03945299983024597,0.04088500142097473,0.03776000067591667,0.03984399884939194,0.03644506633281708,347760000,0.0,0.0
1999-10-04,0.04114599898457527,0.0412760004401207,0.04010400176048279,0.04062499850988388,0.03715944662690163,177600000,0.0,0.0
1999-10-05,0.04062499850988388,0.04479200020432472,0.04062499850988388,0.044530998915433884,0.04073223099112511,478080000,0.0,0.0
1999-10-06,0.04466100037097931,0.05208300054073334,0.04427099972963333,0.049869999289512634,0.0456157885491848,1508736000,0.0,0.0
1999-10-07,0.05195299908518791,0.05195299908518791,0.04635399952530861,0.04661500081419945,0.042638469487428665,487296000,0.0,0.0
1999-10-08,0.04661500081419945,0.050390999764204025,0.04479200020432472,0.04895799979567528,0.04478158801794052,398928000,0.0,0.0
1999-10-11,0.04934899881482124,0.04947900027036667,0.04635399952530861,0.04765599966049194,0.043590664863586426,544464000,0.0,0.0
1999-10-12,0.04791700094938278,0.04843800142407417,0.046875,0.047005001455545425,0.042995184659957886,322992000,0.0,0.0
1999-10-13,0.046484000980854034,0.046484000980854034,0.04479200020432472,0.04570300132036209,0.04180426895618439,280368000,0.0,0.0
1999-10-14,0.04583299905061722,0.04583299905061722,0.04427099972963333,0.04479200020432472,0.04097096621990204,192336000,0.0,0.0
1999-10-15,0.04257800057530403,0.04479200020432472,0.042447999119758606,0.044530998915433884,0.04073223099112511,210720000,0.0,0.0
1999-10-18,0.04466100037097931,0.04466100037097931,0.041926998645067215,0.042187999933958054,0.03858911991119385,215184000,0.0,0.0
1999-10-19,0.04349000006914139,0.04349000006914139,0.03971400111913681,0.040495000779628754,0.037040527909994125,308928000,0.0,0.0
1999-10-20,0.04114599898457527,0.042447999119758606,0.040495000779628754,0.041926998645067215,0.038350388407707214,348720000,0.0,0.0
1999-10-21,0.04179700091481209,0.043880000710487366,0.04062499850988388,0.043880000710487366,0.040136780589818954,382128000,0.0,0.0
1999-10-22,0.04374999925494194,0.04622400179505348,0.04374999925494194,0.04492200165987015,0.04108989238739014,286752000,0.0,0.0
1999-10-25,0.04466100037097931,0.04531300067901611,0.04270799830555916,0.04270799830555916,0.039064738899469376,213840000,0.0,0.0
1999-10-26,0.044530998915433884,0.04843800142407417,0.04427099972963333,0.046875,0.04287628084421158,481248000,0.0,0.0
1999-10-27,0.04713499918580055,0.04739600047469139,0.04400999844074249,0.04479200020432472,0.04097096621990204,214128000,0.0,0.0
1999-10-28,0.045051999390125275,0.04583299905061722,0.042447999119758606,0.04270799830555916,0.039064738899469376,222768000,0.0,0.0
1999-10-29,0.04322899878025055,0.046875,0.04296899959445,0.04609400033950806,0.04216192290186882,330528000,0.0,0.0
1999-11-01,0.04531300067901611,0.05078100040555,0.04531300067901611,0.04895799979567528,0.04478158801794052,782544000,0.0,0.0
1999-11-02,0.049869999289512634,0.052344001829624176,0.04947900027036667,0.05208300054073334,0.04763999581336975,837504000,0.0,0.0
1999-11-03,0.0541669987142086,0.05859399959445,0.05377599969506264,0.05716099962592125,0.05228482559323311,2011680000,0.0,0.0
1999-11-04,0.057812999933958054,0.062369998544454575,0.057812999933958054,0.0608070008456707,0.05561980605125427,1260336000,0.0,0.0
1999-11-05,0.0625,0.06302099674940109,0.05598999932408333,0.05885399878025055,0.053833410143852234,616368000,0.0,0.0
1999-11-08,0.057030998170375824,0.06224000081419945,0.0552080012857914,0.06054700165987015,0.055381979793310165,470016000,0.0,0.0
1999-11-09,0.06041700020432472,0.060676999390125275,0.05729199945926666,0.05963499844074249,0.054547764360904694,272352000,0.0,0.0
1999-11-10,0.05983100086450577,0.05989599972963333,0.05794300138950348,0.05911500006914139,0.054072145372629166,144048000,0.0,0.0
1999-11-11,0.05911500006914139,0.0664059966802597,0.057812999933958054,0.06328099966049194,0.057882752269506454,562704000,0.0,0.0
1999-11-12,0.06601600348949432,0.06666699796915054,0.06224000081419945,0.06666699796915054,0.060979921370744705,501504000,0.0,0.0
1999-11-15,0.06712199747562408,0.06914100050926208,0.06432300060987473,0.06536500155925751,0.05978899821639061,362208000,0.0,0.0
1999-11-16,0.0669270008802414,0.07291699945926666,0.06666699796915054,0.07161500304937363,0.06550582498311996,723792000,0.0,0.0
1999-11-17,0.07291699945926666,0.078125,0.07187499850988388,0.07434900104999542,0.06800657510757446,786384000,0.0,0.0
1999-11-18,0.07591100037097931,0.07656300067901611,0.07395800203084946,0.07460899651050568,0.06824439764022827,235968000,0.0,0.0
1999-11-19,0.08359400182962418,0.09244800359010696,0.08333300054073334,0.0893229991197586,0.08170322328805923,2165184000,0.0,0.0
1999-11-22,0.09160199761390686,0.09166699647903442,0.08385399729013443,0.08919300138950348,0.08158430457115173,540192000,0.0,0.0
1999-11-23,0.08007799834012985,0.0837239995598793,0.07916700094938278,0.08281300216913223,0.07574860751628876,553248000,0.0,0.0
1999-11-24,0.08242200314998627,0.08333300054073334,0.07408899813890457,0.08020800352096558,0.07336577773094177,406848000,0.0,0.0
1999-11-26,0.07942699640989304,0.08020800352096558,0.07708299905061722,0.07968799769878387,0.07289013266563416,71760000,0.0,0.0
1999-11-29,0.07942699640989304,0.08046899735927582,0.07500000298023224,0.07682300359010696,0.07026954740285873,298608000,0.0,0.0
1999-11-30,0.07708299905061722,0.07838500291109085,0.07213500142097473,0.07213500142097473,0.0659814402461052,314688000,0.0,0.0
1999-12-01,0.07213500142097473,0.07682300359010696,0.07213500142097473,0.07578100264072418,0.06931643187999725,223536000,0.0,0.0
